OrderDetailID,OrderID,ProductID,Quantity,UnitPrice,Discount,LineTotal
694,222,9,1,251.82,29.33,222.49
695,223,13,3,443.55,39.34,1291.31
696,224,30,1,126.62,4.25,122.37
697,225,25,3,497.62,42.46,1450.4
698,226,29,3,453.66,56.18,1304.8
699,226,10,1,317.45,41.1,276.35
700,226,3,2,386.47,31.84,741.1
701,227,25,1,497.62,63.96,433.66
702,227,9,3,251.82,12.55,742.91
703,227,27,3,175.66,27.92,499.06
704,228,32,2,241.76,13.08,470.44
705,228,23,1,437.49,27.9,409.59
706,228,37,1,99.91,0.59,99.32
707,228,33,2,57.5,0.67,114.33
708,228,21,2,248.14,26.27,470.01
709,229,18,3,168.84,1.89,504.63
710,229,35,1,207.28,23.87,183.41
711,230,16,2,457.19,73.72,840.66
712,230,38,3,462.4,33.18,1354.02
713,231,10,2,317.45,11.15,623.75
714,231,37,1,99.91,1.8,98.11
715,231,13,1,443.55,53.37,390.18
716,231,32,1,241.76,25.45,216.31
717,231,35,1,207.28,13.75,193.53
718,232,21,1,248.14,7.33,240.81
719,232,4,3,25.73,4.72,72.47
720,233,38,2,462.4,12.62,912.18
721,233,7,1,78.42,11.49,66.93
722,233,22,2,333.28,52.78,613.78
723,233,20,2,128.03,16.62,239.44
724,234,12,1,431.78,62.94,368.84
725,234,25,3,497.62,94.42,1398.44
726,234,20,2,128.03,21.78,234.28
727,234,19,3,440.57,2.85,1318.86
728,234,9,3,251.82,16.03,739.43
729,235,7,1,78.42,5.44,72.98
730,235,32,2,241.76,8.12,475.4
731,235,10,1,317.45,52.17,265.28
732,235,22,3,333.28,42.6,957.24
733,235,5,2,42.43,3.79,81.07
734,236,23,2,437.49,68.86,806.12
735,237,32,2,241.76,4.9,478.62
736,237,25,2,497.62,78.5,916.74
737,237,23,3,437.49,56.96,1255.51
738,237,35,3,207.28,9.35,612.49
739,238,21,2,248.14,47.23,449.05
740,239,5,1,42.43,2.87,39.56
741,239,36,3,103.88,18.56,293.08
742,240,7,2,78.42,3.22,153.62
743,241,20,1,128.03,10.06,117.97
744,241,16,3,457.19,76.79,1294.78
745,241,7,1,78.42,0.85,77.57
746,242,31,1,74.83,9.55,65.28
747,242,13,1,443.55,42.01,401.54
748,242,7,1,78.42,4.84,73.58
749,242,2,2,142.27,13.4,271.14
750,242,14,3,153.82,8.15,453.31
751,243,12,2,431.78,37.97,825.59
752,243,29,2,453.66,20.53,886.79
753,243,3,2,386.47,43.61,729.33
754,244,35,1,207.28,22.95,184.33
755,244,27,2,175.66,28.75,322.57
756,244,38,2,462.4,89.3,835.5
757,245,31,1,74.83,5.91,68.92
758,245,20,3,128.03,0.89,383.2
759,246,12,1,431.78,3.69,428.09
760,246,11,1,196.99,38.94,158.05
761,246,14,2,153.82,6.21,301.43
762,246,13,3,443.55,13.12,1317.53
763,247,36,3,103.88,9.52,302.12
764,247,26,1,231.23,36.37,194.86
765,247,21,3,248.14,29.16,715.26
766,247,18,2,168.84,3.8,333.88
767,248,7,2,78.42,6.01,150.83
768,248,19,2,440.57,50.4,830.74
769,248,35,2,207.28,1.55,413.01
770,248,23,2,437.49,35.26,839.72
771,248,27,3,175.66,21.38,505.6
772,249,16,2,457.19,82.02,832.36
773,249,4,1,25.73,1.74,23.99
774,249,31,2,74.83,4.65,145.01
775,250,20,2,128.03,6.9,249.16
776,250,29,2,453.66,54.89,852.43
777,251,34,1,211.44,2.77,208.67
778,251,24,3,380.08,38.52,1101.72
779,251,4,1,25.73,4.02,21.71
780,251,33,3,57.5,10.11,162.39
781,252,3,1,386.47,70.96,315.51
782,252,30,3,126.62,5.04,374.82
783,253,2,1,142.27,10.6,131.67
784,254,36,2,103.88,0.57,207.19
785,254,23,1,437.49,14.25,423.24
786,254,11,3,196.99,30.72,560.25
787,254,17,1,193.22,33.12,160.1
788,254,6,3,254.62,11.46,752.4
789,255,1,2,367.27,66.95,667.59
790,256,39,2,329.55,59.02,600.08
791,256,20,2,128.03,11.75,244.31
792,256,18,1,168.84,15.76,153.08
793,257,1,3,367.27,73.41,1028.4
794,258,39,1,329.55,22.16,307.39
795,258,19,2,440.57,56.45,824.69
796,258,20,2,128.03,6.69,249.37
797,258,7,3,78.42,14.93,220.33
798,258,31,3,74.83,4.47,220.02
799,259,26,2,231.23,12,450.46
800,259,21,2,248.14,20.08,476.2
801,259,9,3,251.82,1.78,753.68
802,259,2,3,142.27,28.3,398.51
803,259,32,1,241.76,16.59,225.17
804,260,33,3,57.5,10.08,162.42
805,260,20,1,128.03,7.52,120.51
806,260,11,2,196.99,5.04,388.94
807,261,6,1,254.62,37.9,216.72
808,261,15,2,477.37,40.14,914.6
809,261,23,2,437.49,32.52,842.46
810,262,4,1,25.73,2.58,23.15
811,262,38,3,462.4,35.3,1351.9
812,262,5,2,42.43,3.51,81.35
813,262,31,1,74.83,2.06,72.77
814,263,12,2,431.78,54.49,809.07
815,263,6,1,254.62,15.96,238.66
816,263,32,1,241.76,0.23,241.53
817,264,32,1,241.76,29.71,212.05
818,264,6,3,254.62,21.87,741.99
819,265,35,1,207.28,30.29,176.99
820,266,16,1,457.19,63.41,393.78
821,267,33,1,57.5,9.47,48.03
822,267,38,2,462.4,87.71,837.09
823,267,20,2,128.03,18.64,237.42
824,267,11,3,196.99,20.65,570.32
825,268,23,1,437.49,19.99,417.5
826,268,13,3,443.55,87.37,1243.28
827,268,11,1,196.99,28.92,168.07
828,268,26,3,231.23,23.34,670.35
829,269,35,1,207.28,27.44,179.84
830,269,4,3,25.73,4.3,72.89
831,269,39,1,329.55,45.46,284.09
832,270,17,2,193.22,16.26,370.18
833,270,31,1,74.83,9.91,64.92
834,270,10,2,317.45,39.54,595.36
835,270,14,3,153.82,4.22,457.24
836,270,1,1,367.27,37.58,329.69
837,271,13,1,443.55,31.75,411.8
838,271,39,2,329.55,19.47,639.63
839,271,17,1,193.22,21.18,172.04
840,271,34,1,211.44,29.1,182.34
841,272,6,1,254.62,42.53,212.09
842,273,5,2,42.43,2.24,82.62
843,273,7,1,78.42,1.57,76.85
844,273,17,1,193.22,33.78,159.44
845,273,15,2,477.37,34.39,920.35
846,273,30,3,126.62,7.92,371.94
847,274,9,3,251.82,32.6,722.86
848,275,24,2,380.08,13.9,746.26
849,276,31,1,74.83,10.42,64.41
850,276,27,1,175.66,34.48,141.18
851,276,11,1,196.99,4.09,192.9
852,276,8,3,205.71,19.86,597.27
853,277,23,2,437.49,9.88,865.1
854,277,2,2,142.27,12.54,272
855,277,9,1,251.82,13.18,238.64
856,277,31,2,74.83,0.18,149.48
857,278,34,3,211.44,30.73,603.59
858,278,7,2,78.42,5.42,151.42
859,278,28,3,44.79,5.75,128.62
860,279,33,2,57.5,10,105
861,279,31,1,74.83,11.25,63.58
862,280,33,1,57.5,6.33,51.17
863,281,29,2,453.66,28.68,878.64
864,281,37,2,99.91,14.89,184.93
865,281,6,1,254.62,5.23,249.39
866,281,32,2,241.76,1.73,481.79
867,282,20,2,128.03,9.3,246.76
868,282,33,1,57.5,9.39,48.11
869,282,36,2,103.88,6.9,200.86
870,282,14,3,153.82,18.46,443
871,282,30,3,126.62,16.64,363.22
872,283,1,2,367.27,60.96,673.58
873,283,22,2,333.28,36.51,630.05
874,284,9,3,251.82,9.87,745.59
875,284,27,1,175.66,32.68,142.98
876,284,7,2,78.42,3.38,153.46
877,284,17,1,193.22,27.7,165.52
878,285,8,1,205.71,39.65,166.06
879,285,29,1,453.66,48.12,405.54
880,285,30,1,126.62,14.01,112.61
881,285,38,2,462.4,77.57,847.23
882,285,33,2,57.5,10.63,104.37
883,286,7,3,78.42,9.42,225.84
884,286,25,2,497.62,50.17,945.07
885,287,22,1,333.28,27.51,305.77
886,287,19,3,440.57,78.11,1243.6
887,287,29,3,453.66,27.12,1333.86
888,287,9,3,251.82,27.59,727.87
889,288,19,3,440.57,11.69,1310.02
890,288,23,3,437.49,56.88,1255.59
891,289,23,3,437.49,42.03,1270.44
892,290,19,1,440.57,33.56,407.01
893,290,28,1,44.79,6,38.79
894,290,1,1,367.27,19.61,347.66
895,290,34,1,211.44,41.59,169.85
896,290,7,3,78.42,3.93,231.33
897,291,3,1,386.47,57.38,329.09
898,291,23,3,437.49,34.03,1278.44
899,291,29,3,453.66,71.16,1289.82
900,291,7,3,78.42,4.51,230.75
901,291,36,3,103.88,0.98,310.66
902,292,36,3,103.88,5.22,306.42
903,292,4,3,25.73,4.47,72.72
904,292,1,2,367.27,60.97,673.57
905,293,39,3,329.55,4.91,983.74
906,293,13,1,443.55,65.21,378.34
907,293,19,1,440.57,33.24,407.33
908,293,29,2,453.66,25.32,882
909,293,12,2,431.78,11.23,852.33
910,294,10,1,317.45,49.12,268.33
911,294,3,3,386.47,47.58,1111.83
912,294,21,3,248.14,14.95,729.47
913,294,39,3,329.55,36.26,952.39
914,295,12,1,431.78,67.9,363.88
915,295,34,1,211.44,17.59,193.85
916,296,14,2,153.82,11.1,296.54
917,296,22,1,333.28,63.34,269.94
918,297,8,3,205.71,14.24,602.89
919,298,25,3,497.62,72.05,1420.81
920,298,8,1,205.71,37.49,168.22
921,298,17,2,193.22,19.87,366.57
922,299,21,1,248.14,47.06,201.08
923,299,33,1,57.5,11.17,46.33
924,300,14,3,153.82,19.37,442.09
925,301,35,3,207.28,33.86,587.98
926,301,28,1,44.79,6.69,38.1
927,302,3,1,386.47,13.76,372.71
928,302,6,2,254.62,28.42,480.82
929,302,5,3,42.43,6.97,120.32
930,303,28,3,44.79,1.06,133.31
931,303,21,1,248.14,31.83,216.31
932,303,2,3,142.27,1.8,425.01
933,303,25,3,497.62,58.28,1434.58
934,304,7,2,78.42,12,144.84
935,304,19,2,440.57,33.61,847.53
936,304,20,3,128.03,0.79,383.3
937,304,39,1,329.55,35.16,294.39
938,304,6,1,254.62,38.03,216.59
939,305,1,1,367.27,3.07,364.2
940,305,36,3,103.88,12.4,299.24
941,305,10,3,317.45,34.76,917.59
942,306,14,1,153.82,4.95,148.87
943,306,27,1,175.66,21.67,153.99
944,306,33,2,57.5,2.23,112.77
945,307,36,1,103.88,4.1,99.78
946,307,5,3,42.43,4.13,123.16
947,307,19,2,440.57,31.47,849.67
948,307,17,3,193.22,25.33,554.33
949,308,32,3,241.76,31.88,693.4
950,308,29,3,453.66,53,1307.98
951,308,22,3,333.28,37.78,962.06
952,309,15,2,477.37,80.21,874.53
953,309,28,1,44.79,6.09,38.7
954,310,20,1,128.03,4.5,123.53
955,310,32,3,241.76,3.96,721.32
956,310,36,2,103.88,17.84,189.92
957,311,5,1,42.43,7.21,35.22
958,312,17,2,193.22,8.63,377.81
959,312,35,3,207.28,30.4,591.44
960,312,31,2,74.83,2,147.66
961,312,10,3,317.45,32.41,919.94
962,312,24,2,380.08,27.66,732.5
963,313,33,2,57.5,1.83,113.17
964,313,9,3,251.82,47.78,707.68
965,314,23,1,437.49,5.5,431.99
966,314,3,2,386.47,18.09,754.85
967,314,15,3,477.37,19.74,1412.37
968,314,32,2,241.76,18.77,464.75
969,315,7,3,78.42,4.13,231.13
970,315,34,3,211.44,24.11,610.21
971,315,18,2,168.84,22.07,315.61
972,316,25,2,497.62,35.12,960.12
973,316,15,2,477.37,46.48,908.26
974,316,34,2,211.44,37.52,385.36
975,317,15,3,477.37,61.44,1370.67
976,317,5,1,42.43,1.27,41.16
977,318,27,3,175.66,3.98,523
978,318,22,3,333.28,31.92,967.92
979,319,3,3,386.47,45.78,1113.63
980,319,9,1,251.82,31.71,220.11
981,320,34,3,211.44,40.99,593.33
982,320,26,3,231.23,0.86,692.83
983,321,29,2,453.66,78.69,828.63
984,321,39,1,329.55,14.46,315.09
985,322,33,1,57.5,8.33,49.17
986,322,17,2,193.22,35.64,350.8
987,323,25,1,497.62,52.02,445.6
988,323,9,3,251.82,34.47,720.99
989,323,7,1,78.42,9.5,68.92
990,323,2,1,142.27,13.54,128.73
991,324,9,3,251.82,32.7,722.76
992,324,39,3,329.55,27.73,960.92
993,324,35,1,207.28,28.92,178.36
994,324,1,2,367.27,16.86,717.68
995,325,37,2,99.91,15.3,184.52
996,325,7,1,78.42,4.44,73.98
997,325,28,3,44.79,3.66,130.71
998,325,9,1,251.82,0.28,251.54
999,325,17,3,193.22,30.51,549.15
1000,326,25,3,497.62,20.44,1472.42
1001,327,10,2,317.45,41.37,593.53
1002,328,18,2,168.84,18.64,319.04
1003,328,26,3,231.23,22.31,671.38
1004,328,14,2,153.82,17.2,290.44
1005,329,26,3,231.23,10.63,683.06
1006,329,9,3,251.82,47.81,707.65
1007,329,8,1,205.71,8.82,196.89
1008,330,1,3,367.27,31.98,1069.83
1009,330,6,1,254.62,13.4,241.22
1010,330,10,2,317.45,5.08,629.82
1011,330,31,1,74.83,10.84,63.99
1012,331,4,1,25.73,4.38,21.35
1013,331,12,3,431.78,24.7,1270.64
1014,331,32,1,241.76,37.91,203.85
1015,331,29,3,453.66,46.8,1314.18
1016,331,1,1,367.27,45.19,322.08
1017,332,11,1,196.99,39.27,157.72
1018,333,13,3,443.55,25.24,1305.41
1019,333,34,3,211.44,38.69,595.63
1020,333,1,2,367.27,25.52,709.02
1021,333,5,2,42.43,1.92,82.94
1022,333,6,1,254.62,23.16,231.46
1023,334,27,1,175.66,19.63,156.03
1024,334,33,3,57.5,3.38,169.12
1025,335,17,1,193.22,29.27,163.95
1026,335,29,2,453.66,61.84,845.48
1027,335,25,3,497.62,85.79,1407.07
1028,335,37,2,99.91,2.32,197.5
1029,335,31,1,74.83,5.73,69.1
1030,336,23,3,437.49,72.81,1239.66
1031,336,34,1,211.44,12.15,199.29
1032,336,35,2,207.28,27.93,386.63
1033,336,1,2,367.27,5.58,728.96
1034,337,18,3,168.84,8.17,498.35
1035,337,12,2,431.78,17.86,845.7
1036,337,13,1,443.55,74.07,369.48
1037,337,32,3,241.76,17.21,708.07
1038,337,16,1,457.19,10.96,446.23
1039,338,21,2,248.14,24.36,471.92
1040,338,32,3,241.76,13.55,711.73
1041,338,37,1,99.91,14.99,84.92
1042,339,3,2,386.47,75.48,697.46
1043,339,33,3,57.5,5.96,166.54
1044,339,23,2,437.49,60.3,814.68
1045,339,26,1,231.23,31.17,200.06
1046,339,12,2,431.78,50.17,813.39
1047,340,17,2,193.22,7.11,379.33
1048,340,16,2,457.19,19.25,895.13
1049,340,18,3,168.84,25.4,481.12
1050,340,31,2,74.83,12.79,136.87
1051,340,22,2,333.28,30.04,636.52
1052,341,16,2,457.19,17.93,896.45
1053,341,36,3,103.88,3.11,308.53
1054,341,28,1,44.79,1.58,43.21
1055,342,17,1,193.22,15.4,177.82
1056,342,36,3,103.88,3.39,308.25
1057,342,37,1,99.91,16.26,83.65
1058,343,17,3,193.22,36.01,543.65
1059,343,24,2,380.08,26.16,734
1060,343,36,2,103.88,2.52,205.24
1061,344,35,3,207.28,21.16,600.68
1062,344,12,3,431.78,38.6,1256.74
1063,344,19,1,440.57,33.58,406.99
1064,344,23,2,437.49,40.58,834.4
1065,344,21,1,248.14,43.09,205.05
1066,345,11,2,196.99,8.99,384.99
1067,346,39,2,329.55,51.47,607.63
1068,346,26,2,231.23,34.59,427.87
1069,346,18,3,168.84,32.6,473.92
1070,347,17,1,193.22,6.45,186.77
1071,347,6,1,254.62,4.87,249.75
1072,348,34,3,211.44,6.57,627.75
1073,348,6,3,254.62,47.44,716.42
1074,348,7,2,78.42,4.85,151.99
1075,348,17,1,193.22,28.5,164.72
1076,349,11,2,196.99,18.41,375.57
1077,349,2,3,142.27,26.6,400.21
1078,349,3,3,386.47,34.38,1125.03
1079,349,23,3,437.49,47.19,1265.28
1080,349,21,3,248.14,29.66,714.76
1081,350,35,2,207.28,15.16,399.4
1082,350,15,2,477.37,14.87,939.87
1083,350,6,1,254.62,0,254.62
1084,350,29,1,453.66,31.2,422.46
1085,351,31,2,74.83,8.93,140.73
1086,351,20,1,128.03,14.04,113.99
1087,351,1,1,367.27,30.24,337.03
1088,351,28,3,44.79,3.92,130.45
1089,352,17,2,193.22,24.16,362.28
1090,352,6,3,254.62,38.93,724.93
1091,353,18,1,168.84,9.78,159.06
1092,353,27,3,175.66,16,510.98
1093,353,13,2,443.55,24.14,862.96
1094,353,5,3,42.43,4.18,123.11
1095,353,12,2,431.78,1.67,861.89
1096,354,9,1,251.82,4.54,247.28
1097,354,29,1,453.66,44.78,408.88
1098,354,1,2,367.27,30.87,703.67
1099,355,3,1,386.47,20.6,365.87
1100,355,22,2,333.28,4.76,661.8
1101,355,6,2,254.62,9.25,499.99
1102,355,10,2,317.45,51.89,583.01
1103,356,25,1,497.62,73.41,424.21
1104,356,29,1,453.66,18.07,435.59
1105,357,31,3,74.83,14.39,210.1
1106,357,25,2,497.62,15.79,979.45
1107,358,13,3,443.55,19.32,1311.33
1108,358,24,1,380.08,17.94,362.14
1109,358,4,2,25.73,1.67,49.79
1110,359,26,1,231.23,0.41,230.82
1111,360,10,2,317.45,5.8,629.1
1112,360,24,3,380.08,25.73,1114.51
1113,360,6,3,254.62,3.06,760.8
1114,360,16,2,457.19,58.94,855.44
1115,360,11,3,196.99,21.13,569.84
1116,361,36,3,103.88,4.01,307.63
1117,361,23,3,437.49,33.05,1279.42
1118,361,29,3,453.66,12.22,1348.76
1119,362,13,2,443.55,28.71,858.39
1120,362,37,2,99.91,5.5,194.32
1121,362,12,3,431.78,78.97,1216.37
1122,362,35,3,207.28,6.65,615.19
1123,363,35,1,207.28,32.17,175.11
1124,363,24,3,380.08,28.81,1111.43
1125,363,30,1,126.62,22.36,104.26
1126,364,21,3,248.14,48,696.42
1127,364,5,2,42.43,1.61,83.25
1128,365,21,1,248.14,25.97,222.17
1129,365,27,1,175.66,1.54,174.12
1130,365,8,1,205.71,7.35,198.36
1131,366,7,3,78.42,10.07,225.19
1132,366,3,2,386.47,50.85,722.09
1133,367,15,1,477.37,88.81,388.56
1134,367,39,1,329.55,43.22,286.33
1135,367,5,1,42.43,3.97,38.46
1136,368,18,3,168.84,1.37,505.15
1137,369,34,1,211.44,30.67,180.77
1138,369,7,3,78.42,6.04,229.22
1139,370,36,3,103.88,2.19,309.45
1140,370,27,3,175.66,20.26,506.72
1141,371,12,2,431.78,43.58,819.98
1142,371,36,3,103.88,3.29,308.35
1143,372,21,1,248.14,27.95,220.19
1144,372,24,1,380.08,28.51,351.57
1145,372,27,3,175.66,32.54,494.44
1146,372,28,2,44.79,3.22,86.36
1147,372,39,2,329.55,29.49,629.61
1148,373,2,2,142.27,28.01,256.53
1149,373,34,1,211.44,36.19,175.25
1150,373,9,1,251.82,38.86,212.96
1151,373,20,3,128.03,21.06,363.03
1152,373,1,3,367.27,37.55,1064.26
1153,374,30,2,126.62,3.95,249.29
1154,375,20,2,128.03,14.57,241.49
1155,375,6,1,254.62,37.39,217.23
1156,375,37,3,99.91,6.49,293.24
1157,376,7,2,78.42,1.23,155.61
1158,376,39,1,329.55,60.76,268.79
1159,376,20,2,128.03,8.91,247.15
1160,376,3,2,386.47,32.19,740.75
1161,376,37,1,99.91,17.38,82.53
1162,377,4,2,25.73,2.78,48.68
1163,377,20,1,128.03,8.37,119.66
1164,377,34,3,211.44,9.34,624.98
1165,377,3,1,386.47,52.07,334.4
1166,378,19,2,440.57,7.27,873.87
1167,378,26,3,231.23,34.47,659.22
1168,378,10,3,317.45,25.34,927.01
1169,378,9,1,251.82,20.07,231.75
1170,379,36,3,103.88,11.87,299.77
1171,379,13,3,443.55,54.65,1276
1172,379,32,3,241.76,25.35,699.93
1173,379,26,1,231.23,3.31,227.92
1174,380,6,2,254.62,9.7,499.54
1175,380,8,2,205.71,24.43,386.99
1176,380,27,1,175.66,27.04,148.62
1177,380,28,1,44.79,8.85,35.94
1178,380,24,3,380.08,62.45,1077.79
1179,381,13,1,443.55,67.22,376.33
1180,381,24,1,380.08,8.54,371.54
1181,382,22,3,333.28,53.61,946.23
1182,383,14,2,153.82,16.88,290.76
1183,383,35,3,207.28,30.26,591.58
1184,383,34,1,211.44,29.39,182.05
1185,384,4,1,25.73,4.06,21.67
1186,384,19,3,440.57,23.9,1297.81
1187,385,18,2,168.84,29.29,308.39
1188,385,24,3,380.08,29.38,1110.86
1189,385,7,2,78.42,7.98,148.86
1190,385,2,3,142.27,2.83,423.98
1191,386,33,3,57.5,10.65,161.85
1192,386,30,1,126.62,1.01,125.61
1193,387,2,3,142.27,10.01,416.8
1194,387,23,3,437.49,26.45,1286.02
1195,388,25,2,497.62,22.45,972.79
1196,388,2,2,142.27,25.53,259.01
1197,388,36,3,103.88,2.85,308.79
1198,389,37,2,99.91,19.39,180.43
1199,389,10,3,317.45,20.91,931.44
1200,390,38,3,462.4,73.99,1313.21
1201,390,35,1,207.28,12.81,194.47
1202,391,11,3,196.99,4.66,586.31
1203,391,21,2,248.14,41.66,454.62
1204,391,5,1,42.43,6.17,36.26
1205,391,36,2,103.88,18.29,189.47
1206,391,35,2,207.28,39.85,374.71
1207,392,7,1,78.42,0.41,78.01
1208,392,9,3,251.82,31.07,724.39
1209,393,15,2,477.37,7.59,947.15
1210,393,2,2,142.27,3.82,280.72
1211,394,12,2,431.78,11.88,851.68
1212,394,25,1,497.62,22.52,475.1
1213,394,32,2,241.76,36.97,446.55
1214,395,12,2,431.78,74.88,788.68
1215,396,28,1,44.79,5.45,39.34
1216,396,26,2,231.23,33.31,429.15
1217,397,29,2,453.66,75.04,832.28
1218,398,36,2,103.88,10.72,197.04
1219,399,26,1,231.23,19.54,211.69
1220,399,20,3,128.03,23.53,360.56
1221,399,19,3,440.57,45.55,1276.16
1222,399,30,1,126.62,11.74,114.88
1223,400,35,2,207.28,1.03,413.53
1224,400,9,2,251.82,29.73,473.91
1225,400,26,3,231.23,41.43,652.26
1226,400,27,2,175.66,3.17,348.15
1227,400,21,2,248.14,34.33,461.95
1228,401,6,1,254.62,35.96,218.66
1229,402,33,2,57.5,0.5,114.5
1230,402,11,1,196.99,35.94,161.05
1231,402,25,3,497.62,86.72,1406.14
1232,402,36,1,103.88,3.37,100.51
1233,403,20,3,128.03,4.63,379.46
1234,403,29,1,453.66,87.14,366.52
1235,403,19,1,440.57,54.86,385.71
1236,404,1,3,367.27,48.44,1053.37
1237,404,39,2,329.55,27.03,632.07
1238,404,32,1,241.76,29.07,212.69
1239,404,16,1,457.19,22.38,434.81
1240,404,14,3,153.82,8.56,452.9
1241,405,10,3,317.45,22.16,930.19
1242,405,4,1,25.73,4.39,21.34
1243,406,4,1,25.73,2.15,23.58
1244,407,37,2,99.91,18.61,181.21
1245,407,36,1,103.88,15.97,87.91
1246,407,12,2,431.78,31.83,831.73
1247,407,30,2,126.62,20.77,232.47
1248,407,38,2,462.4,77.99,846.81
1249,408,18,2,168.84,17.8,319.88
1250,409,7,3,78.42,11.45,223.81
1251,410,21,1,248.14,30.49,217.65
1252,410,17,2,193.22,20.08,366.36
1253,410,34,3,211.44,21.05,613.27
1254,410,37,1,99.91,17.66,82.25
1255,410,23,1,437.49,62,375.49
1256,411,8,2,205.71,14.39,397.03
1257,411,14,3,153.82,6.53,454.93
1258,411,27,3,175.66,7.07,519.91
1259,411,3,2,386.47,19.66,753.28
1260,412,21,3,248.14,28.23,716.19
1261,412,1,1,367.27,61.12,306.15
1262,412,8,1,205.71,13.6,192.11
1263,412,22,2,333.28,61.48,605.08
1264,412,26,2,231.23,42.37,420.09
1265,413,30,2,126.62,11.71,241.53
1266,413,35,2,207.28,38.46,376.1
1267,414,2,1,142.27,27.59,114.68
1268,414,14,2,153.82,25.86,281.78
1269,414,37,2,99.91,19.65,180.17
1270,414,22,3,333.28,35.61,964.23
1271,414,23,1,437.49,49.96,387.53
1272,415,3,1,386.47,38.42,348.05
1273,415,18,1,168.84,12.55,156.29
1274,415,27,2,175.66,7.59,343.73
1275,416,13,1,443.55,39.37,404.18
1276,417,13,2,443.55,64.97,822.13
1277,417,22,3,333.28,20.69,979.15
1278,418,14,2,153.82,11.92,295.72
1279,418,3,3,386.47,8.95,1150.46
1280,419,3,1,386.47,44.64,341.83
1281,419,7,2,78.42,10.02,146.82
1282,419,34,1,211.44,13.57,197.87
1283,419,20,1,128.03,7.34,120.69
1284,420,18,1,168.84,5.32,163.52
1285,421,23,3,437.49,70.35,1242.12
1286,421,36,3,103.88,5.09,306.55
1287,421,21,1,248.14,15.45,232.69
1288,421,18,2,168.84,18.25,319.43
1289,421,10,1,317.45,8.26,309.19
1290,422,4,1,25.73,3.63,22.1
1291,422,6,3,254.62,32.06,731.8
1292,422,28,3,44.79,6.26,128.11
1293,422,26,3,231.23,16.45,677.24
1294,423,6,2,254.62,15.81,493.43
1295,423,30,3,126.62,17.99,361.87
1296,423,37,2,99.91,9.4,190.42
1297,423,9,1,251.82,7.24,244.58
1298,423,7,3,78.42,4.05,231.21
1299,424,32,1,241.76,16.99,224.77
1300,424,2,2,142.27,24.07,260.47
1301,424,5,2,42.43,6.52,78.34
1302,424,31,3,74.83,8.6,215.89
1303,425,21,3,248.14,32.23,712.19
1304,426,16,2,457.19,6.04,908.34
1305,426,36,1,103.88,16.91,86.97
1306,426,11,3,196.99,16.99,573.98
1307,426,31,2,74.83,8.49,141.17
1308,427,37,2,99.91,2.28,197.54
1309,428,20,1,128.03,15.32,112.71
1310,428,26,3,231.23,37.65,656.04
1311,429,4,3,25.73,4.65,72.54
1312,429,6,3,254.62,41.24,722.62
1313,429,14,1,153.82,20.33,133.49
1314,429,9,2,251.82,26.76,476.88
1315,430,21,3,248.14,39.42,705
1316,430,20,3,128.03,7.8,376.29
1317,431,1,1,367.27,27.12,340.15
1318,431,33,3,57.5,11.13,161.37
1319,431,26,1,231.23,32.53,198.7
1320,431,9,2,251.82,5.52,498.12
1321,431,19,2,440.57,76.28,804.86
1322,432,25,3,497.62,21.02,1471.84
1323,432,26,1,231.23,21.96,209.27
1324,432,28,1,44.79,4.98,39.81
1325,433,9,1,251.82,32.66,219.16
1326,433,1,1,367.27,52.99,314.28
1327,434,9,3,251.82,40.59,714.87
1328,435,30,2,126.62,13.98,239.26
1329,435,33,2,57.5,4.42,110.58
1330,436,37,2,99.91,16.92,182.9
1331,437,37,3,99.91,9.62,290.11
1332,437,24,3,380.08,6.09,1134.15
1333,437,3,3,386.47,56.52,1102.89
1334,437,31,2,74.83,6.96,142.7
1335,437,8,1,205.71,21.53,184.18
1336,438,35,3,207.28,12.95,608.89
1337,439,33,2,57.5,4.06,110.94
1338,439,31,2,74.83,4.33,145.33
1339,439,37,1,99.91,13.89,86.02
1340,439,22,3,333.28,49.95,949.89
1341,440,38,3,462.4,91.59,1295.61
1342,440,11,3,196.99,24.6,566.37
1343,440,37,2,99.91,9.69,190.13
1344,440,4,1,25.73,2.6,23.13
1345,441,18,1,168.84,25.04,143.8
1346,441,17,3,193.22,6.75,572.91
1347,442,17,2,193.22,6.99,379.45
1348,442,16,3,457.19,78.82,1292.75
1349,443,32,2,241.76,11.51,472.01
1350,443,27,2,175.66,25.51,325.81
1351,444,8,2,205.71,16.41,395.01
1352,444,4,2,25.73,2.45,49.01
1353,444,11,3,196.99,9.21,581.76
1354,445,10,1,317.45,18.34,299.11
1355,445,34,2,211.44,16.15,406.73
1356,445,28,2,44.79,8.62,80.96
1357,446,22,2,333.28,43.62,622.94
1358,446,18,2,168.84,15.57,322.11
1359,446,7,3,78.42,11.75,223.51
1360,447,12,1,431.78,58.1,373.68
1361,447,21,1,248.14,0.59,247.55
1362,447,36,1,103.88,10.91,92.97
1363,448,17,1,193.22,23.94,169.28
1364,448,13,1,443.55,83.25,360.3
1365,448,3,3,386.47,69.1,1090.31
1366,449,6,3,254.62,6.62,757.24
